Accession,Pangolin,Geo_Location,Collection_Date
MZ013208,B.1.1.7,USA: Minnesota,2021-03-31
MZ013211,B.1.1.7,USA: Minnesota,2021-03-31
MZ013212,B.1.1.7,USA: Minnesota,2021-03-31
MZ013213,B.1.1.7,USA: Minnesota,2021-03-31
MZ013217,B.1.1.7,USA: Minnesota,2021-03-30
MZ013218,B.1.1.7,USA: Minnesota,2021-04-01
MZ013219,B.1.1.7,USA: New Jersey,2021-04-02
MZ013220,B.1.1.7,USA: Minnesota,2021-04-01
MZ013221,B.1.1.7,USA: New Jersey,2021-04-02
MZ013222,B.1.1.7,USA: Minnesota,2021-04-01
MZ013224,B.1.1.7,USA: Minnesota,2021-04-01
MZ013225,B.1.1.7,USA: Minnesota,2021-04-01
MZ013227,B.1.1.7,USA: Michigan,2021-04-01
MZ013228,B.1.1.7,USA: Minnesota,2021-04-01
MZ013230,B.1.1.7,USA: Minnesota,2021-04-01
MZ013231,B.1.1.7,USA: Minnesota,2021-04-01
MZ013235,B.1.1.7,USA: Minnesota,2021-03-31
MZ013237,B.1.1.7,USA: Delaware,2021-04-02
MZ013238,B.1.1.7,USA: Minnesota,2021-03-30
MZ013239,B.1.1.7,USA: Minnesota,2021-04-01
MZ013240,B.1.1.7,USA: Minnesota,2021-04-01
MZ013243,B.1.1.7,USA: Minnesota,2021-04-01
MZ013244,B.1.1.7,USA: Minnesota,2021-04-01
MZ013247,B.1.1.7,USA: Minnesota,2021-04-01
MZ013248,B.1.1.7,USA: Minnesota,2021-03-31
MZ013249,B.1.1.7,USA: Minnesota,2021-04-01
MZ013251,B.1.1.7,USA: Minnesota,2021-04-01
MZ013254,B.1.1.7,USA: Minnesota,2021-03-31
MZ013255,B.1.1.7,USA: Minnesota,2021-04-01
MZ013256,B.1.1.7,USA: Minnesota,2021-04-01
MZ013257,B.1.1.7,USA: Minnesota,2021-04-01
MZ013258,B.1.1.7,USA: Minnesota,2021-04-01
MZ013259,B.1.1.7,USA: Minnesota,2021-03-30
MZ013260,B.1.1.7,USA: Minnesota,2021-04-01
MZ013261,B.1.1.7,USA: Minnesota,2021-04-01
MZ013262,B.1.1.7,USA: Minnesota,2021-04-01
MZ013263,B.1.1.7,USA: Minnesota,2021-04-01
MZ013265,B.1.1.7,USA: South Carolina,2021-04-02
MZ013266,B.1.1.7,USA: Wyoming,2021-04-01
MZ013267,B.1.1.7,USA: Minnesota,2021-04-01
MZ013269,B.1.1.7,USA: Minnesota,2021-04-01
MZ013270,B.1.1.7,USA: Minnesota,2021-03-30
MZ013271,B.1.1.7,USA: Wisconsin,2021-04-01
MZ013272,B.1.1.7,USA: Minnesota,2021-04-01
MZ013273,B.1.1.7,USA: Minnesota,2021-04-01
MZ013274,B.1.1.7,USA: Minnesota,2021-04-01
MZ013279,B.1.1.7,USA: Maryland,2021-04-02
MZ013280,B.1.1.7,USA: Minnesota,2021-03-30
MZ013281,B.1.1.7,USA: New Jersey,2021-04-02
MZ013282,B.1.1.7,USA: Minnesota,2021-04-01
MZ013284,B.1.1.7,USA: Minnesota,2021-04-01
MZ013287,B.1.1.7,USA: New Jersey,2021-04-02
MZ013290,B.1.1.7,USA: Minnesota,2021-04-01
MZ013291,B.1.1.7,USA: Minnesota,2021-04-01
MZ013292,B.1.1.7,USA: Minnesota,2021-04-01
MZ013293,B.1.1.7,USA: Minnesota,2021-04-01
MZ013294,B.1.1.7,USA: Minnesota,2021-03-30
MZ013295,B.1.1.7,USA: Minnesota,2021-04-01
MZ013296,B.1.1.7,USA: Minnesota,2021-04-01
MZ013298,B.1.1.7,USA: Minnesota,2021-04-01
MZ013299,B.1.1.7,USA: New Jersey,2021-04-02
MZ013300,B.1.1.7,USA: Minnesota,2021-04-01
MZ013301,B.1.1.7,USA: Minnesota,2021-04-01
MZ013302,B.1.1.7,USA: Minnesota,2021-04-01
MZ013306,B.1.1.7,USA: Minnesota,2021-04-01
MZ013307,B.1.1.7,USA: Minnesota,2021-04-01
MZ013308,B.1.1.7,USA: Minnesota,2021-04-01
MZ013310,B.1.1.7,USA: Minnesota,2021-04-01
MZ013313,B.1.1.7,USA: Minnesota,2021-04-01
MZ013315,B.1.1.7,USA: New Jersey,2021-03-30
MZ013318,B.1.1.7,USA: Minnesota,2021-04-01
MZ013320,B.1.1.7,USA: Minnesota,2021-03-30
MZ013321,B.1.1.7,USA: Minnesota,2021-04-01
MZ013322,B.1.1.7,USA: Minnesota,2021-04-01
MZ013323,B.1.1.7,USA: Minnesota,2021-04-01
MZ013328,B.1.1.7,USA: Minnesota,2021-03-30
MZ013330,B.1.1.7,USA: Minnesota,2021-04-01
MZ013331,B.1.1.7,USA: Idaho,2021-04-02
MZ013332,B.1.1.7,USA: Minnesota,2021-04-01
MZ013333,B.1.1.7,USA: Minnesota,2021-04-01
MZ013336,B.1.1.7,USA: New Jersey,2021-04-02
MZ013337,B.1.1.7,USA: Minnesota,2021-03-31
MZ013338,B.1.1.7,USA: Minnesota,2021-04-01
MZ013339,B.1.1.7,USA: Minnesota,2021-04-01
MZ013341,B.1.1.7,USA: Minnesota,2021-03-30
MZ013345,B.1.1.7,USA: Minnesota,2021-04-01
MZ013346,B.1.1.7,USA: Minnesota,2021-04-01
MZ013347,B.1.1.7,USA: Minnesota,2021-04-01
MZ013348,B.1.1.7,USA: Minnesota,2021-04-01
MZ013352,B.1.1.7,USA: Minnesota,2021-04-01
MZ013353,B.1.1.7,USA: Minnesota,2021-04-01
MZ013355,B.1.1.7,USA: Minnesota,2021-04-01
MZ013357,B.1.1.7,USA: New Jersey,2021-04-02
MZ013358,B.1.1.7,USA: Massachusetts,2021-04-02
MZ013359,B.1.1.7,USA: Minnesota,2021-04-01
MZ013360,B.1.1.7,USA: Minnesota,2021-04-01
MZ013361,B.1.1.7,USA: Minnesota,2021-03-30
MZ013363,B.1.1.7,USA: Minnesota,2021-04-01
MZ013365,B.1.1.7,USA: Minnesota,2021-03-30
MZ013366,B.1.1.7,USA: Minnesota,2021-04-01
MZ013367,B.1.1.7,USA: Wisconsin,2021-03-30
MZ013368,B.1.1.7,USA: Minnesota,2021-04-01
MZ013369,B.1.1.7,USA: Minnesota,2021-04-01
MZ013371,B.1.1.7,USA: Minnesota,2021-03-30
MZ013372,B.1.1.7,USA: Minnesota,2021-03-30
MZ013374,B.1.1.7,USA: Minnesota,2021-04-01
MZ013376,B.1.1.7,USA: Minnesota,2021-04-01
MZ013377,B.1.1.7,USA: Minnesota,2021-04-01
MZ013378,B.1.1.7,USA: Minnesota,2021-04-01
MZ013381,B.1.1.7,USA: Minnesota,2021-04-01
MZ013382,B.1.1.7,USA: Florida,2021-04-01
MZ013384,B.1.1.7,USA: Minnesota,2021-04-01
MZ013386,B.1.1.7,USA: New York,2021-04-02
MZ013387,B.1.1.7,USA: Minnesota,2021-04-01
MZ013388,B.1.1.7,USA: South Dakota,2021-04-01
MZ013389,B.1.1.7,USA: Ohio,2021-04-02
MZ013394,B.1.1.7,USA: Minnesota,2021-04-01
MZ013395,B.1.1.7,USA: Minnesota,2021-04-01
MZ013399,B.1.1.7,USA: South Dakota,2021-03-31
MZ013400,B.1.1.7,USA: Minnesota,2021-04-01
MZ013402,B.1.1.7,USA: Minnesota,2021-04-01
MZ013404,B.1.1.7,USA: Minnesota,2021-04-01
MZ013405,B.1.1.7,USA: Minnesota,2021-04-01
MZ013406,B.1.1.7,USA: Minnesota,2021-04-01
MZ013408,B.1.1.7,USA: Texas,2021-04-02
MZ013411,B.1.1.7,USA: Minnesota,2021-04-01
MZ013413,B.1.1.7,USA: Minnesota,2021-03-31
MZ013414,B.1.1.7,USA: Minnesota,2021-04-01
MZ013415,B.1.1.7,USA: Minnesota,2021-03-31
MZ013416,B.1.1.7,USA: Minnesota,2021-04-01
MZ013417,B.1.1.7,USA: Minnesota,2021-03-31
MZ013418,B.1.1.7,USA: Minnesota,2021-03-30
MZ013421,B.1.1.7,USA: Minnesota,2021-04-01
MZ013422,B.1.1.7,USA: Minnesota,2021-04-01
MZ013427,B.1.1.7,USA: Minnesota,2021-04-01
MZ013428,B.1.1.7,USA: Minnesota,2021-03-31
MZ013430,B.1.1.7,USA: Minnesota,2021-04-01
MZ013432,B.1.1.7,USA: Minnesota,2021-03-31
MZ013434,B.1.1.7,USA: Minnesota,2021-03-31
MZ013435,B.1.1.7,USA: Minnesota,2021-04-01
MZ013438,B.1.1.7,USA: Minnesota,2021-04-01
MZ013440,B.1.1.7,USA: Minnesota,2021-04-01
MZ013441,B.1.1.7,USA: Minnesota,2021-03-30
MZ013444,B.1.1.7,USA: Minnesota,2021-03-31
MZ013446,B.1.1.7,USA: Minnesota,2021-04-01
MZ013447,B.1.1.7,USA: Minnesota,2021-04-01
MZ013448,B.1.1.7,USA: Minnesota,2021-03-31
MZ013449,B.1.1.7,USA: Maryland,2021-04-02
MZ013450,B.1.1.7,USA: Minnesota,2021-03-30
MZ013453,B.1.1.7,USA: Minnesota,2021-04-01
MZ013455,B.1.1.7,USA: Minnesota,2021-03-31
MZ013456,B.1.1.7,USA: Minnesota,2021-04-01
MZ013457,B.1.1.7,USA: Minnesota,2021-04-01
MZ013459,B.1.1.7,USA: Minnesota,2021-04-01
MZ013460,B.1.1.7,USA: Minnesota,2021-04-01
MZ013461,B.1.1.7,USA: Minnesota,2021-04-01
MZ013462,B.1.1.7,USA: Minnesota,2021-03-31
MZ013463,B.1.1.7,USA: Minnesota,2021-03-30
MZ013466,B.1.1.7,USA: Minnesota,2021-04-01
MZ013467,B.1.1.7,USA: Minnesota,2021-04-01
MZ013468,B.1.1.7,USA: Minnesota,2021-04-01
MZ013470,B.1.1.7,USA: Minnesota,2021-04-01
MZ013472,B.1.1.7,USA: Minnesota,2021-03-31
MZ013473,B.1.1.7,USA: Minnesota,2021-03-31
MZ013474,B.1.1.7,USA: Minnesota,2021-03-31
MZ013475,B.1.1.7,USA: Minnesota,2021-03-31
MZ013476,B.1.1.7,USA: Minnesota,2021-04-01
MZ013477,B.1.1.7,USA: Minnesota,2021-04-01
MZ013478,B.1.1.7,USA: Minnesota,2021-03-31
MZ013479,B.1.1.7,USA: Minnesota,2021-04-01
MZ013481,B.1.1.7,USA: Minnesota,2021-04-01
MZ013485,B.1.1.7,USA: Minnesota,2021-03-31
MZ013487,B.1.1.7,USA: Minnesota,2021-04-01
MZ013488,B.1.1.7,USA: Minnesota,2021-04-01
MZ013489,B.1.1.7,USA: Minnesota,2021-03-31
MZ013491,B.1.1.7,USA: Minnesota,2021-04-01
MZ013493,B.1.1.7,USA: Minnesota,2021-04-01
MZ013494,B.1.1.7,USA: Minnesota,2021-04-01
MZ013495,B.1.1.7,USA: Minnesota,2021-04-01
MZ013497,B.1.1.7,USA: Minnesota,2021-04-01
MZ013498,B.1.1.7,USA: Minnesota,2021-04-01
MZ013499,B.1.1.7,USA: Minnesota,2021-03-30
MZ013500,B.1.1.7,USA: Minnesota,2021-03-30
MZ013501,B.1.1.7,USA: Minnesota,2021-03-31
MZ013503,B.1.1.7,USA: Minnesota,2021-03-31
MZ013504,B.1.1.7,USA: Minnesota,2021-04-01
MZ013505,B.1.1.7,USA: Minnesota,2021-04-01
MZ013507,B.1.1.7,USA: Minnesota,2021-03-31
MZ013508,B.1.1.7,USA: Minnesota,2021-04-01
MZ013509,B.1.1.7,USA: Minnesota,2021-04-01
MZ013510,B.1.1.7,USA: Minnesota,2021-03-31
MZ013511,B.1.1.7,USA: Minnesota,2021-03-31
MZ013512,B.1.1.7,USA: Minnesota,2021-04-01
MZ013513,B.1.1.7,USA: Minnesota,2021-04-01
MZ013515,B.1.1.7,USA: Minnesota,2021-04-01
MZ013516,B.1.1.7,USA: Minnesota,2021-04-01
MZ013517,B.1.1.7,USA: Minnesota,2021-04-01
MZ013518,B.1.1.7,USA: Minnesota,2021-04-01
MZ013519,B.1.1.7,USA: Minnesota,2021-03-31
MZ013520,B.1.1.7,USA: Minnesota,2021-03-31
MZ013522,B.1.1.7,USA: Minnesota,2021-03-31
MZ013523,B.1.1.7,USA: Minnesota,2021-04-01
MZ013526,B.1.1.7,USA: Minnesota,2021-03-31
MZ013527,B.1.1.7,USA: Minnesota,2021-04-01
MZ013528,B.1.1.7,USA: Minnesota,2021-04-01
MZ013529,B.1.1.7,USA: Pennsylvania,2021-04-02
MZ013532,B.1.1.7,USA: Minnesota,2021-03-31
MZ013533,B.1.1.7,USA: Minnesota,2021-03-31
MZ013534,B.1.1.7,USA: Minnesota,2021-04-01
MZ013536,B.1.1.7,USA: Minnesota,2021-03-30
MZ013544,B.1.1.7,USA: Minnesota,2021-03-30
MZ013546,B.1.1.7,USA: Minnesota,2021-04-01
MZ013547,B.1.1.7,USA: Minnesota,2021-04-01
MZ013548,B.1.1.7,USA: Minnesota,2021-04-01
MZ013549,B.1.1.7,USA: Minnesota,2021-04-01
MZ013550,B.1.1.7,USA: Maine,2021-03-30
MZ013551,B.1.1.7,USA: Minnesota,2021-03-31
MZ013552,B.1.1.7,USA: Minnesota,2021-03-30
MZ013553,B.1.1.7,USA: Minnesota,2021-04-01
MZ013554,B.1.1.7,USA: Minnesota,2021-04-01
MZ013556,B.1.1.7,USA: Minnesota,2021-04-01
MZ013557,B.1.1.7,USA: Minnesota,2021-04-01
MZ013559,B.1.1.7,USA: Minnesota,2021-04-01
MZ013560,B.1.1.7,USA: Minnesota,2021-04-01
MZ013561,B.1.1.7,USA: Minnesota,2021-03-31
MZ013562,B.1.1.7,USA: Minnesota,2021-04-01
MZ013563,B.1.1.7,USA: Minnesota,2021-04-01
MZ013564,B.1.1.7,USA: Minnesota,2021-04-01
MZ013565,B.1.1.7,USA: Georgia,2021-03-31
MZ013566,B.1.1.7,USA: Minnesota,2021-04-01
MZ013567,B.1.1.7,USA: Minnesota,2021-03-31
MZ013568,B.1.1.7,USA: Minnesota,2021-04-01
MZ013569,B.1.1.7,USA: Minnesota,2021-04-01
MZ013571,B.1.1.7,USA: Minnesota,2021-03-30
MZ013572,B.1.1.7,USA: Minnesota,2021-03-30
MZ013575,B.1.1.7,USA: Minnesota,2021-04-01
MZ013579,B.1.1.7,USA: Minnesota,2021-04-01
MZ013581,B.1.1.7,USA: Minnesota,2021-03-30
MZ013582,B.1.1.7,USA: Minnesota,2021-04-01
MZ013583,B.1.1.7,USA: Minnesota,2021-04-01
MZ013585,B.1.1.7,USA: Minnesota,2021-04-01
MZ013587,B.1.1.7,USA: Minnesota,2021-03-31
MZ013589,B.1.1.7,USA: Minnesota,2021-04-01
MZ013591,B.1.1.7,USA: Minnesota,2021-04-01
MZ013592,B.1.1.7,USA: Minnesota,2021-03-31
MZ013594,B.1.1.7,USA: Minnesota,2021-03-30
MZ013596,B.1.1.7,USA: Minnesota,2021-04-01
MZ013597,B.1.1.7,USA: Minnesota,2021-03-31
MZ013598,B.1.1.7,USA: Minnesota,2021-04-01
MZ013601,B.1.1.7,USA: Minnesota,2021-03-31
MZ013604,B.1.1.7,USA: Massachusetts,2021-04-02
MZ013605,B.1.1.7,USA: Minnesota,2021-03-31
MZ013609,B.1.1.7,USA: Minnesota,2021-03-31
MZ013610,B.1.1.7,USA: Minnesota,2021-03-31
MZ013611,B.1.1.7,USA: Minnesota,2021-03-31
MZ013612,B.1.1.7,USA: Minnesota,2021-03-31
MZ013613,B.1.1.7,USA: Minnesota,2021-03-31
MZ013614,B.1.1.7,USA: Minnesota,2021-03-31
MZ013615,B.1.1.7,USA: Minnesota,2021-03-30
MZ013616,B.1.1.7,USA: Minnesota,2021-03-30
MZ013617,B.1.1.7,USA: Texas,2021-04-03
MZ013620,B.1.1.7,USA: Minnesota,2021-03-30
MZ013622,B.1.1.7,USA: West Virginia,2021-04-03
MZ013624,B.1.1.7,USA: Minnesota,2021-03-30
MZ013625,B.1.1.7,USA: Minnesota,2021-03-31
MZ013627,B.1.1.7,USA: Minnesota,2021-03-31
MZ013629,B.1.1.7,USA: Minnesota,2021-03-30
MZ013630,B.1.1.7,USA: Minnesota,2021-03-30
MZ013631,B.1.1.7,USA: Minnesota,2021-04-01
MZ013633,B.1.1.7,USA: Minnesota,2021-03-31
MZ013635,B.1.1.7,USA: Minnesota,2021-03-30
MZ013636,B.1.1.7,USA: West Virginia,2021-04-03
MZ013637,B.1.1.7,USA: Florida,2021-03-30
MZ013640,B.1.1.7,USA: Minnesota,2021-03-30
MZ013642,B.1.1.7,USA: Minnesota,2021-03-30
MZ013644,B.1.1.7,USA: Minnesota,2021-04-01
MZ013645,B.1.1.7,USA: Minnesota,2021-04-01
MZ013648,B.1.1.7,USA: Minnesota,2021-03-30
MZ013650,B.1.1.7,USA: Minnesota,2021-03-30
MZ013651,B.1.1.7,USA: Minnesota,2021-03-31
MZ013652,B.1.1.7,USA: Minnesota,2021-04-01
MZ013655,B.1.1.7,USA: Minnesota,2021-03-30
MZ013656,B.1.1.7,USA: New Jersey,2021-04-03
MZ013657,B.1.1.7,USA: Minnesota,2021-03-30
MZ013658,B.1.1.7,USA: Minnesota,2021-03-31
MZ013659,B.1.1.7,USA: Minnesota,2021-03-31
MZ013660,B.1.1.7,USA: Minnesota,2021-03-30
MZ013661,B.1.1.7,USA: Minnesota,2021-03-30
MZ013662,B.1.1.7,USA: Minnesota,2021-03-30
MZ013664,B.1.1.7,USA: Minnesota,2021-03-30
MZ013666,B.1.1.7,USA: Minnesota,2021-04-01
MZ013671,B.1.1.7,USA: Minnesota,2021-03-30
MZ013673,B.1.1.7,USA: Minnesota,2021-03-31
MZ013675,B.1.1.7,USA: New Jersey,2021-04-03
MZ013676,B.1.1.7,USA: New Mexico,2021-03-30
MZ013677,B.1.1.7,USA: Minnesota,2021-03-30
MZ013678,B.1.1.7,USA: Minnesota,2021-03-30
MZ013679,B.1.1.7,USA: Minnesota,2021-03-30
MZ013681,B.1.1.7,USA: Minnesota,2021-03-31
MZ013683,B.1.1.7,USA: Minnesota,2021-03-30
MZ013684,B.1.1.7,USA: New Jersey,2021-04-03
MZ013686,B.1.1.7,USA: Minnesota,2021-03-30
MZ013689,B.1.1.7,USA: Minnesota,2021-03-31
MZ013691,B.1.1.7,USA: Minnesota,2021-03-31
MZ013693,B.1.1.7,USA: Minnesota,2021-03-30
MZ013694,B.1.1.7,USA: Minnesota,2021-03-30
MZ013695,B.1.1.7,USA: Minnesota,2021-03-30
MZ013696,B.1.1.7,USA: Minnesota,2021-03-30
MZ013697,B.1.1.7,USA: Minnesota,2021-03-30
MZ013699,B.1.1.7,USA: Minnesota,2021-03-30
MZ013700,B.1.1.7,USA: Minnesota,2021-03-30
MZ013701,B.1.1.7,USA: Minnesota,2021-03-31
MZ013702,B.1.1.7,USA: Minnesota,2021-03-30
MZ013703,B.1.1.7,USA: Minnesota,2021-03-30
MZ013707,B.1.1.7,USA: Minnesota,2021-03-30
MZ013708,B.1.1.7,USA: Minnesota,2021-03-31
MZ013710,B.1.1.7,USA: Minnesota,2021-03-30
MZ013711,B.1.1.7,USA: Indiana,2021-04-03
MZ013713,B.1.1.7,USA: Minnesota,2021-03-30
MZ013714,B.1.1.7,USA: Pennsylvania,2021-04-03
MZ013715,B.1.1.7,USA: Minnesota,2021-04-01
MZ013717,B.1.1.7,USA: Minnesota,2021-03-30
MZ013718,B.1.1.7,USA: Minnesota,2021-04-01
MZ013719,B.1.1.7,USA: Wyoming,2021-04-03
MZ013721,B.1.1.7,USA: Minnesota,2021-03-31
MZ013724,B.1.1.7,USA: Minnesota,2021-03-30
MZ013728,B.1.1.7,USA: Minnesota,2021-03-30
MZ013729,B.1.1.7,USA: Minnesota,2021-03-31
MZ013730,B.1.1.7,USA: Minnesota,2021-03-30
MZ013731,B.1.1.7,USA: Minnesota,2021-03-30
MZ013732,B.1.1.7,USA: Wyoming,2021-04-03
MZ013735,B.1.1.7,USA: Minnesota,2021-03-30
MZ013736,B.1.1.7,USA: Minnesota,2021-03-30
MZ013737,B.1.1.7,USA: New Jersey,2021-04-03
MZ013740,B.1.1.7,USA: Minnesota,2021-03-31
MZ013743,B.1.1.7,USA: Minnesota,2021-04-01
MZ013744,B.1.1.7,USA: Minnesota,2021-03-31
MZ013746,B.1.1.7,USA: Minnesota,2021-03-31
MZ013748,B.1.1.7,USA: Minnesota,2021-03-30
MZ013749,B.1.1.7,USA: Minnesota,2021-03-30
MZ013754,B.1.1.7,USA: Minnesota,2021-03-30
MZ013755,B.1.1.7,USA: Minnesota,2021-04-01
MZ013757,B.1.1.7,USA: Minnesota,2021-03-30
MZ013759,B.1.1.7,USA: Minnesota,2021-03-30
MZ013763,B.1.1.7,USA: Minnesota,2021-03-30
MZ013764,B.1.1.7,USA: Minnesota,2021-04-01
MZ013765,B.1.1.7,USA: Minnesota,2021-03-30
MZ013767,B.1.1.7,USA: Minnesota,2021-04-03
MZ013770,B.1.1.7,USA: New Jersey,2021-04-03
MZ013772,B.1.1.7,USA: Minnesota,2021-03-30
MZ013773,B.1.1.7,USA: Minnesota,2021-03-30
MZ013775,B.1.1.7,USA: Minnesota,2021-03-30
MZ013777,B.1.1.7,USA: Minnesota,2021-03-30
MZ013779,B.1.1.7,USA: New Jersey,2021-03-30
MZ013782,B.1.1.7,USA: Minnesota,2021-03-30
MZ013783,B.1.1.7,USA: New Jersey,2021-04-03
MZ013787,B.1.1.7,USA: Minnesota,2021-03-31
MZ013789,B.1.1.7,USA: Minnesota,2021-03-30
MZ013790,B.1.1.7,USA: Minnesota,2021-03-31
MZ013792,B.1.1.7,USA: Minnesota,2021-03-31
MZ013795,B.1.1.7,USA: Minnesota,2021-03-31
MZ013796,B.1.1.7,USA: Minnesota,2021-03-30
MZ013797,B.1.1.7,USA: West Virginia,2021-04-03
MZ013798,B.1.1.7,USA: Minnesota,2021-03-30
MZ013799,B.1.1.7,USA: Minnesota,2021-03-30
MZ013800,B.1.1.7,USA: Minnesota,2021-03-31
MZ013801,B.1.1.7,USA: Minnesota,2021-03-30
MZ013802,B.1.1.7,USA: Minnesota,2021-03-30
MZ013803,B.1.1.7,USA: Minnesota,2021-03-30
MZ013804,B.1.1.7,USA: Minnesota,2021-03-30
MZ013806,B.1.1.7,USA: Minnesota,2021-03-30
MZ013807,B.1.1.7,USA: Minnesota,2021-03-31
MZ013810,B.1.1.7,USA: Minnesota,2021-03-30
MZ013811,B.1.1.7,USA: Minnesota,2021-03-31
MZ013812,B.1.1.7,USA: Minnesota,2021-03-30
MZ013813,B.1.1.7,USA: Minnesota,2021-03-31
MZ013814,B.1.1.7,USA: West Virginia,2021-04-03
MZ013815,B.1.1.7,USA: Minnesota,2021-03-31
MZ013817,B.1.1.7,USA: New Jersey,2021-04-03
MZ013818,B.1.1.7,USA: Minnesota,2021-03-30
MZ013819,B.1.1.7,USA: Minnesota,2021-03-31
MZ013820,B.1.1.7,USA: Minnesota,2021-03-30
MZ013821,B.1.1.7,USA: Ohio,2021-04-03
MZ013823,B.1.1.7,USA: Minnesota,2021-03-30
MZ013826,B.1.1.7,USA: Wisconsin,2021-03-31
MZ013827,B.1.1.7,USA: Minnesota,2021-03-30
MZ013828,B.1.1.7,USA: Minnesota,2021-03-30
MZ013831,B.1.1.7,USA: Minnesota,2021-03-30
MZ013832,B.1.1.7,USA: Minnesota,2021-03-30
MZ013833,B.1.1.7,USA: Minnesota,2021-04-03
MZ013834,B.1.1.7,USA: Minnesota,2021-03-30
MZ013835,B.1.1.7,USA: Minnesota,2021-03-30
MZ013837,B.1.1.7,USA: Minnesota,2021-03-30
MZ013838,B.1.1.7,USA: Minnesota,2021-03-31
MZ013839,B.1.1.7,USA: Minnesota,2021-03-31
MZ013840,B.1.1.7,USA: Minnesota,2021-03-30
MZ013841,B.1.1.7,USA: Minnesota,2021-03-31
MZ013842,B.1.1.7,USA: Minnesota,2021-04-01
MZ013844,B.1.1.7,USA: Minnesota,2021-03-30
MZ013846,B.1.1.7,USA: Minnesota,2021-03-30
MZ013847,B.1.1.7,USA: Minnesota,2021-03-31
MZ013848,B.1.1.7,USA: Minnesota,2021-03-30
MZ013849,B.1.1.7,USA: Minnesota,2021-04-03
MZ013850,B.1.1.7,USA: Minnesota,2021-03-30
MZ013851,B.1.1.7,USA: Minnesota,2021-03-30
MZ013852,B.1.1.7,USA: Minnesota,2021-03-30
MZ013855,B.1.1.7,USA: Minnesota,2021-03-30
MZ013856,B.1.1.7,USA: Minnesota,2021-03-31
MZ013859,B.1.1.7,USA: Minnesota,2021-03-30
MZ013861,B.1.1.7,USA: Minnesota,2021-03-31
MZ013863,B.1.1.7,USA: Minnesota,2021-03-30
MZ013865,B.1.1.7,USA: Minnesota,2021-03-30
MZ013867,B.1.1.7,USA: Minnesota,2021-04-01
MZ013869,B.1.1.7,USA: Minnesota,2021-03-31
MZ013870,B.1.1.7,USA: Minnesota,2021-04-03
MZ013871,B.1.1.7,USA: Minnesota,2021-03-30
MZ013872,B.1.1.7,USA: Minnesota,2021-03-31
MZ013875,B.1.1.7,USA: New York,2021-04-03
MZ013880,B.1.1.7,USA: Minnesota,2021-04-01
MZ013882,B.1.1.7,USA: Minnesota,2021-03-29
MZ013883,B.1.1.7,USA: Minnesota,2021-04-01
MZ013884,B.1.1.7,USA: Ohio,2021-04-03
MZ013887,B.1.1.7,USA: Massachusetts,2021-03-30
MZ013889,B.1.1.7,USA: Minnesota,2021-04-01
MZ013890,B.1.1.7,USA: Washington,2021-04-03
MZ015017,B.1.1.7,USA: Ohio,2021-04-06
MZ015019,B.1.1.7,USA: Minnesota,2021-04-05
MZ015021,B.1.1.7,USA: Ohio,2021-04-06
MZ015022,B.1.1.7,USA: Pennsylvania,2021-04-06
MZ015023,B.1.1.7,USA: Florida,2021-04-07
MZ015024,B.1.1.7,USA: Florida,2021-04-07
MZ015025,B.1.1.7,USA: Pennsylvania,2021-04-04
MZ015026,B.1.1.7,USA: Minnesota,2021-04-06
MZ015029,B.1.1.7,USA: Florida,2021-04-07
MZ015030,B.1.1.7,USA: Ohio,2021-04-06
MZ015031,B.1.1.7,USA: Ohio,2021-04-06
MZ015032,B.1.1.7,USA: Ohio,2021-04-06
MZ015033,B.1.1.7,USA: Arkansas,2021-04-07
MZ015035,B.1.1.7,USA: Florida,2021-04-07
MZ015036,B.1.1.7,USA: Florida,2021-04-06
MZ015039,B.1.1.7,USA: Pennsylvania,2021-04-06
MZ015040,B.1.1.7,USA: Florida,2021-04-07
MZ015042,B.1.1.7,USA: Indiana,2021-04-05
MZ015043,B.1.1.7,USA: Ohio,2021-04-05
MZ015044,B.1.1.7,USA: Ohio,2021-04-06
MZ015045,B.1.1.7,USA: Connecticut,2021-04-05
MZ015046,B.1.1.7,USA: Florida,2021-04-07
MZ015049,B.1.1.7,USA: Ohio,2021-04-06
MZ015052,B.1.1.7,USA: Florida,2021-04-07
MZ015053,B.1.1.7,USA: Ohio,2021-04-06
MZ015054,B.1.1.7,USA: Florida,2021-04-07
MZ015061,B.1.1.7,USA: Florida,2021-04-07
MZ015062,B.1.1.7,USA: Ohio,2021-04-06
MZ015063,B.1.1.7,USA: Ohio,2021-04-06
MZ015065,B.1.1.7,USA: Ohio,2021-04-06
MZ015067,B.1.1.7,USA: Florida,2021-04-07
MZ015068,B.1.1.7,USA: Ohio,2021-04-06
MZ015069,B.1.1.7,USA: Minnesota,2021-04-05
MZ015070,B.1.1.7,USA: Nebraska,2021-04-06
MZ015073,B.1.1.7,USA: Pennsylvania,2021-04-06
MZ015076,B.1.1.7,USA: Florida,2021-04-07
MZ015078,B.1.1.7,USA: Florida,2021-04-07
MZ015085,B.1.1.7,USA: Connecticut,2021-03-31
MZ015086,B.1.1.7,USA: Florida,2021-04-07
MZ015087,B.1.1.7,USA: Florida,2021-04-07
MZ015091,B.1.1.7,USA: Connecticut,2021-04-05
MZ015092,B.1.1.7,USA: Connecticut,2021-04-05
